discriminator,generator
5.581368446350098,3.4367759227752686
54.09882354736328,4.9306416511535645
24.754196166992188,15.149321556091309
18.739673614501953,5.0801310539245605
7.089109420776367,3.7642908096313477
8.584968566894531,2.1345062255859375
3.869447708129883,2.43750262260437
3.188497304916382,2.384859323501587
3.300403594970703,2.704265594482422
2.0380988121032715,0.8295508623123169
1.6899640560150146,0.9440219402313232
1.1924805641174316,0.901337206363678
1.2844469547271729,1.1721528768539429
1.206761360168457,1.2208958864212036
1.6161174774169922,1.082785964012146
1.5755388736724854,1.2255243062973022
1.636364221572876,1.0452128648757935
0.9888095855712891,1.2229477167129517
1.6137933731079102,0.803610622882843
1.029728889465332,1.1279606819152832
0.997655987739563,1.5288821458816528
1.9135494232177734,0.7252321243286133
1.235217571258545,1.0453640222549438
0.679520308971405,1.0014150142669678
0.5916030406951904,0.6412327885627747
1.2776942253112793,0.6766827702522278
1.2371625900268555,0.779941737651825
1.291325569152832,0.9327669739723206
1.2973027229309082,0.881203830242157
2.071476697921753,0.6680006384849548
1.6148655414581299,0.40436851978302
0.7965837121009827,0.5282273292541504
0.4842747449874878,0.7395421862602234
0.5227623581886292,1.8317301273345947
1.393086314201355,2.6660022735595703
1.1745171546936035,1.8344261646270752
1.841165542602539,1.0699211359024048
2.158909797668457,1.233126163482666
1.6314008235931396,0.8127061724662781
1.4727504253387451,0.45694905519485474
2.777773380279541,0.6005687713623047
1.3128033876419067,0.4655287265777588
1.7273672819137573,0.4456683397293091
1.232684850692749,0.5463598966598511
1.9027615785598755,0.5712105631828308
0.988825798034668,0.6868584156036377
1.2805613279342651,0.7565544843673706
0.7155914902687073,0.5742319822311401
0.7862601280212402,0.5467051863670349
1.5479038953781128,0.43928027153015137
1.2864806652069092,0.5989401340484619
2.242448568344116,0.36754631996154785
1.7441508769989014,0.2458561509847641
0.8360075950622559,0.5144636034965515
2.2494640350341797,0.9409900307655334
1.5149908065795898,0.403876394033432
1.6786530017852783,0.26072248816490173
0.7876202464103699,0.4529217779636383
1.4159595966339111,0.43134063482284546
0.9589092135429382,0.1881079375743866
1.3439784049987793,0.477018266916275
0.8054291009902954,0.36051085591316223
0.35982418060302734,0.3453720808029175
2.02363920211792,0.30493128299713135
1.4383671283721924,0.3240528404712677
2.213685989379883,0.3984150290489197
1.316819667816162,0.5075927376747131
0.9015331864356995,0.11363407224416733
0.506416916847229,0.3100288510322571
0.464883029460907,0.43894991278648376
2.161097288131714,0.9009665250778198
1.1043422222137451,0.37217870354652405
1.0020231008529663,0.13139386475086212
1.456149697303772,0.27272549271583557
0.42227935791015625,0.15106581151485443
0.8214841485023499,0.5890139937400818
1.087270975112915,0.963898777961731
0.4680425822734833,0.40715292096138
0.32495826482772827,0.5458264946937561
0.43091312050819397,0.5075655579566956
0.665023684501648,0.2686813771724701
1.4091296195983887,0.44710883498191833
1.7236679792404175,0.35735276341438293
1.1167329549789429,0.6403642892837524
1.4243379831314087,0.2238512486219406
1.3636200428009033,0.15419116616249084
1.5566680431365967,0.6044495701789856
0.5578190088272095,0.7831531167030334
0.6638535261154175,0.41426149010658264
0.5090917944908142,0.577386736869812
1.0029911994934082,0.12036260962486267
0.9799412488937378,0.394519180059433
1.407294750213623,0.5738100409507751
1.092705249786377,0.6118143200874329
0.5461655259132385,0.5325363278388977
1.5494499206542969,0.2867558002471924
0.5385035276412964,0.3999399244785309
1.2041457891464233,0.9439464211463928
0.8648020029067993,0.5852229595184326
0.9737628698348999,0.1859992891550064
0.8835291862487793,0.25241029262542725
1.182621955871582,0.5556944012641907
0.6904796361923218,0.8435468077659607
0.7491750717163086,0.2797076106071472
0.5891299843788147,0.5137539505958557
0.47312766313552856,0.3557424545288086
0.5623345971107483,0.3194217085838318
1.4825514554977417,0.2711949646472931
1.2576797008514404,0.20392242074012756
0.9957760572433472,0.4081404209136963
0.7551528215408325,0.1318485587835312
0.8031045198440552,0.4725397229194641
0.7667015790939331,0.7335153222084045
0.9347518682479858,0.6567255258560181
0.5837318897247314,0.7964391708374023
0.8829665780067444,0.6719785928726196
0.6242038607597351,0.5788431167602539
0.8689718246459961,0.43828898668289185
0.6569233536720276,0.2963266670703888
0.8274564146995544,0.41323745250701904
0.4159531593322754,0.44444048404693604
0.492093563079834,0.18052485585212708
0.44407662749290466,0.24134738743305206
0.5703593492507935,0.1666395664215088
0.6744745969772339,0.17861077189445496
0.9016792178153992,0.1655190885066986
0.9419642686843872,0.12583914399147034
1.4614589214324951,0.36623212695121765
0.7965567111968994,0.21418096125125885
0.5214444398880005,0.18613609671592712
0.8973414897918701,0.20459803938865662
0.9488788843154907,0.3399304151535034
0.5468758344650269,0.19154846668243408
1.3616490364074707,0.3062438666820526
0.940401554107666,0.3902715742588043
0.7254402041435242,0.29085251688957214
0.6764061450958252,0.27755996584892273
1.1646111011505127,0.4039766490459442
0.8877336978912354,0.45564576983451843
1.737905740737915,0.32316669821739197
1.4696338176727295,0.5211525559425354
0.8046033382415771,0.2872998118400574
0.4973549544811249,0.29482799768447876
0.6774292588233948,0.17941290140151978
0.6679767370223999,0.32331371307373047
1.237525463104248,0.4341346323490143
0.866033673286438,0.30774426460266113
0.8667398691177368,0.6228167414665222
0.9526793956756592,0.4904633164405823
0.6334545612335205,0.29198554158210754
0.6341580152511597,0.5494585633277893
1.1415296792984009,0.5563194155693054
0.6667723059654236,0.2957354485988617
0.6442476511001587,0.40132391452789307
0.6573784947395325,0.41463786363601685
0.7343416213989258,0.3437836468219757
0.9871082305908203,0.11949556320905685
0.6791793704032898,0.3072856068611145
0.5770443677902222,0.32315272092819214
0.6869779825210571,0.3188091814517975
0.555482804775238,0.2311323881149292
0.7527667284011841,0.09177117794752121
0.4629281163215637,0.2260645031929016
0.5478124618530273,0.2431226372718811
0.56395423412323,0.26267141103744507
0.26319000124931335,0.2640058994293213
0.4536166489124298,0.17210671305656433
1.1306958198547363,0.20019735395908356
0.8853102922439575,0.2940710484981537
0.535047709941864,0.2840634882450104
0.5749809741973877,0.3219059705734253
0.42200058698654175,0.5770947933197021
1.196737289428711,0.24628345668315887
0.9283121228218079,0.18374978005886078
0.7674739956855774,0.2884199619293213
0.5246834754943848,0.35112449526786804
0.28009098768234253,0.10055611282587051
0.2984413504600525,0.18944445252418518
0.24630868434906006,0.27643609046936035
0.18492160737514496,0.3306029438972473
1.1662282943725586,0.21271827816963196
0.8334790468215942,0.1794016808271408
0.5109797120094299,0.2930985391139984
0.7308499813079834,0.292233943939209
1.224801778793335,0.7128093838691711
0.8981109261512756,0.385924369096756
1.0038982629776,0.7230579257011414
0.8953105211257935,0.12919165194034576
0.6571382880210876,0.12153039872646332
0.6073565483093262,0.1740555614233017
0.5179668068885803,0.24191586673259735
0.3059271574020386,0.20691995322704315
1.0560137033462524,0.10999745875597
0.6415073275566101,0.16831952333450317
0.665137767791748,0.16529719531536102
0.9469056129455566,0.14580422639846802
1.3949790000915527,0.31936368346214294
1.0243146419525146,0.2315252423286438
0.3684341013431549,0.3962081968784332
0.4565368890762329,0.38863855600357056
0.6054193377494812,0.2649352252483368
0.8238952159881592,0.2903691232204437
1.0838314294815063,0.20092587172985077
0.6901026964187622,0.26870065927505493
1.0878139734268188,0.3679370880126953
1.2512046098709106,0.34177079796791077
1.1515387296676636,0.14592209458351135
0.6815863847732544,0.12566077709197998
1.0455329418182373,0.45679959654808044
0.8825312852859497,0.3629361093044281
0.3618820011615753,0.45487546920776367
0.748871386051178,0.3787330985069275
1.1109240055084229,0.49983376264572144
0.5957267880439758,0.15687993168830872
0.6904521584510803,0.2944762706756592
0.738364040851593,0.292184978723526
0.7585207223892212,0.23631799221038818
0.6046135425567627,0.5019303560256958
0.7406021356582642,0.21142837405204773
0.6325751543045044,0.21786296367645264
1.0318937301635742,0.23585887253284454
0.6674717664718628,0.6079617142677307
0.5036368370056152,0.2402544915676117
0.5118220448493958,0.2080206573009491
0.5046812891960144,0.32899415493011475
1.1219749450683594,0.31857138872146606
0.8835805654525757,0.3314790725708008
0.7774684429168701,0.338942289352417
0.5744836330413818,0.1790776252746582
1.0551273822784424,0.26333102583885193
1.2757623195648193,0.14505812525749207
1.307788610458374,0.2532210350036621
1.2007819414138794,0.14409767091274261
0.4242980182170868,0.20582546293735504
0.6220161318778992,0.26185500621795654
0.5198476314544678,0.117279052734375
0.3427509069442749,0.19774287939071655
0.5294594764709473,0.4290946424007416
0.5130183100700378,0.09257545322179794
0.6182371377944946,0.35745352506637573
0.3842385411262512,0.6679669618606567
0.45795100927352905,0.7436041235923767
0.45613259077072144,0.7905714511871338
0.7373994588851929,0.38006362318992615
0.5802186727523804,0.4217986464500427
0.7241990566253662,0.4979488253593445
0.8547242879867554,0.23338794708251953
0.5918256044387817,0.2874166667461395
1.0441564321517944,0.46499234437942505
0.9234871864318848,0.48473647236824036
0.7061649560928345,0.4683751165866852
0.43336957693099976,0.3680237829685211
0.6266116499900818,0.49119675159454346
0.7160091400146484,0.636163055896759
0.5572264194488525,0.4020981788635254
0.4549855887889862,0.22201654314994812
0.6766952276229858,0.2521284222602844
0.580711305141449,0.3340640664100647
0.9205523729324341,0.2625545561313629
0.5290793180465698,0.23245647549629211
0.5875621438026428,0.18808697164058685
0.6135460138320923,0.14609970152378082
0.42764824628829956,0.29644280672073364
1.0910727977752686,0.518921434879303
0.7206801176071167,0.32770225405693054
1.4868324995040894,0.3090503513813019
0.5338066816329956,0.6378715634346008
0.626946210861206,0.6147726774215698
0.7053824663162231,0.44830751419067383
0.6965691447257996,0.4690098762512207
0.38869717717170715,0.32333117723464966
0.8230247497558594,0.49285319447517395
0.7697515487670898,0.37036386132240295
1.0427618026733398,0.2915874421596527
0.701934278011322,0.13369117677211761
0.5131947994232178,0.3017899990081787
0.4441056251525879,0.36186766624450684
0.5327008962631226,0.2985861301422119
0.9173378348350525,0.27690649032592773
0.9115606546401978,0.4098045229911804
1.3987609148025513,0.32068923115730286
0.3873569369316101,0.26531219482421875
0.9627362489700317,0.09610812366008759
1.2843091487884521,0.28880366683006287
0.6851062774658203,0.557640790939331
0.6675863862037659,0.3204686939716339
0.7168748378753662,0.1907440572977066
0.8346748352050781,0.23700247704982758
0.624260663986206,0.2959204614162445
0.7493637800216675,0.2970896065235138
1.1276381015777588,0.2186625748872757
0.5229172110557556,0.2113463133573532
0.786785900592804,0.18284709751605988
1.3186638355255127,0.34650465846061707
0.45509421825408936,0.3416154682636261
0.9035793542861938,0.28216925263404846
0.9535996913909912,0.31072068214416504
0.6863138675689697,0.2739008069038391
0.5462641716003418,0.16845643520355225
0.48952966928482056,0.3005232512950897
0.6491025686264038,0.41326090693473816
0.5371196866035461,0.21926316618919373
0.9174081087112427,0.2817891836166382
0.8046021461486816,0.2342914193868637
0.5553514957427979,0.26695096492767334
0.8035362958908081,0.24915631115436554
0.7093600034713745,0.18000540137290955
0.6718443632125854,0.28031888604164124
0.5058110952377319,0.14774805307388306
0.6829591989517212,0.2648168206214905
0.5340129137039185,0.3264680802822113
1.0495792627334595,0.21016636490821838
0.7292037010192871,0.23383036255836487
0.5293141603469849,0.2751334607601166
0.8571341037750244,0.22262604534626007
0.38041654229164124,0.2378263622522354
0.6504521369934082,0.23441599309444427
0.4728105366230011,0.3315364420413971
0.48347729444503784,0.27440086007118225
0.560013473033905,0.28620874881744385
0.5689928531646729,0.15011465549468994
0.5039251446723938,0.24208253622055054
0.6190332770347595,0.39850422739982605
0.6244094967842102,0.2684054970741272
0.6300927400588989,0.12617595493793488
0.6852907538414001,0.1959848552942276
0.6531194448471069,0.31230443716049194
0.6980324387550354,0.2706770598888397
0.5508366823196411,0.3875775933265686
0.5492185354232788,0.2815514802932739
0.6602924466133118,0.2804643213748932
0.6726804971694946,0.19285525381565094
0.4668334722518921,0.24633485078811646
0.6351737976074219,0.2655487060546875
0.558185338973999,0.3011082112789154
0.6891317367553711,0.3861333727836609
0.4030974805355072,0.3408011198043823
0.6537219882011414,0.3970288038253784
0.6186099052429199,0.4405273199081421
0.549547553062439,0.4711225926876068
0.513308048248291,0.4382264018058777
0.6087966561317444,0.41469573974609375
0.7788252830505371,0.15717259049415588
0.6403995156288147,0.15871769189834595
0.25149184465408325,0.19704416394233704
0.895795464515686,0.3976471424102783
0.6640218496322632,0.37155863642692566
0.599189817905426,0.2747800052165985
0.5425102114677429,0.22030556201934814
0.6349289417266846,0.20528963208198547
0.34701621532440186,0.3597569763660431
0.8377740979194641,0.3191058039665222
0.6912109851837158,0.21042689681053162
0.7819103598594666,0.16858910024166107
0.6048981547355652,0.27881625294685364
0.6684857606887817,0.29282546043395996
0.5431345701217651,0.18531733751296997
0.6321096420288086,0.2774285674095154
0.9258989095687866,0.1365543007850647
0.7230339050292969,0.49189692735671997
0.33213698863983154,0.5835773944854736
0.7534863352775574,0.662361741065979
0.632709801197052,0.47719910740852356
0.780479907989502,0.2685686945915222
1.0504168272018433,0.3517051041126251
0.4881068468093872,0.2207963466644287
0.3227246403694153,0.2957119941711426
0.8062578439712524,0.22919702529907227
0.50066739320755,0.3102613389492035
0.6825827360153198,0.4974138140678406
0.6640889048576355,0.22345052659511566
0.36511725187301636,0.28191033005714417
0.5508840680122375,0.35783037543296814
0.8094763159751892,0.48889246582984924
1.3405473232269287,0.4846111536026001
1.8433996438980103,0.4037628471851349
0.4717092514038086,0.3071364760398865
1.071014165878296,0.3884115219116211
1.1804087162017822,0.3314989507198334
1.1239855289459229,0.46175503730773926
0.918736457824707,0.28838521242141724
0.8644590973854065,0.40851134061813354
0.8601791858673096,0.33022406697273254
2.2389719486236572,0.2223796546459198
1.302046775817871,0.2270316630601883
0.5879577398300171,0.32010409235954285
0.9952100515365601,0.2450837641954422
0.7663743495941162,0.24957787990570068
0.5567136406898499,0.28212520480155945
0.48076438903808594,0.3926638960838318
0.6451749801635742,0.190383642911911
0.7265653610229492,0.3745012581348419
0.5444413423538208,0.47393760085105896
0.41554468870162964,0.5359330773353577
0.7305095791816711,0.3536563515663147
1.0767854452133179,0.2945069670677185
0.87735915184021,0.2808128893375397
0.6875509023666382,0.2211623340845108
0.6788355112075806,0.25539520382881165
0.32074451446533203,0.20247922837734222
0.8825957179069519,0.29681774973869324
0.37394317984580994,0.3400460183620453
0.9998382925987244,0.3745870888233185
0.8123219013214111,0.34874770045280457
0.7051019668579102,0.380003958940506
0.315157413482666,0.09297509491443634
0.2572832405567169,0.22282741963863373
1.2380396127700806,0.3906097710132599
0.8641026020050049,0.4972197711467743
0.710737407207489,0.3788905739784241
0.6872327923774719,0.905602753162384
0.3868352770805359,1.189403772354126
1.0508778095245361,0.443022757768631
0.8846983909606934,0.4754942059516907
0.5310448408126831,0.5697551369667053
